fecha,valor
2022-09-06,147.35
2022-09-07,147.66
2022-09-08,148.15
2022-09-09,148.42
2022-09-12,149.43
2022-09-13,149.52
2022-09-14,149.61
2022-09-15,149.99
2022-09-16,150.17
2022-09-19,150.93
2022-09-20,151.24
2022-09-21,151.56
2022-09-22,151.64
2022-09-23,152.24
2022-09-26,153.01
2022-09-27,153.31
2022-09-28,153.61
2022-09-29,153.9
2022-09-30,154.25
2022-10-03,155.33
2022-10-04,155.67
2022-10-05,155.9
2022-10-06,156.29
2022-10-11,157.76
2022-10-12,157.96
2022-10-13,158.19
2022-10-14,158.28
2022-10-17,159.45
2022-10-18,159.71
2022-10-19,159.94
2022-10-20,160.27
2022-10-21,160.57
2022-10-24,161.56
2022-10-25,162.1
2022-10-26,162.22
2022-10-27,162.3
2022-10-28,162.59
2022-10-31,163.89
2022-11-01,164.26
2022-11-02,164.49
2022-11-03,164.82
2022-11-04,165.15
2022-11-07,166.33
2022-11-08,166.79
2022-11-09,167.17
2022-11-10,167.5
2022-11-11,167.77
2022-11-14,168.62
2022-11-15,169.18
2022-11-16,169.6
2022-11-17,169.89
2022-11-18,170.22
2022-11-22,171.52
2022-11-23,171.85
2022-11-24,172.24
2022-11-25,172.45
2022-11-28,173.66
2022-11-29,174.15
2022-11-30,174.55
2022-12-01,174.86
2022-12-02,175.42
2022-12-05,176.44
2022-12-06,176.59
2022-12-07,176.81
2022-12-12,178.57
2022-12-13,179.01
2022-12-14,179.22
2022-12-15,179.35
2022-12-16,179.69
2022-12-19,180.65
2022-12-20,180.76
2022-12-21,181.16
2022-12-22,181.36
2022-12-23,181.74
2022-12-26,182.82
2022-12-27,183.12
2022-12-28,183.51
2022-12-29,183.95
2022-12-30,184.64
2023-01-02,185.36
2023-01-03,185.99
2023-01-04,186.22
2023-01-05,186.16
2023-01-06,186.61
2023-01-09,187.72
2023-01-10,188.11
2023-01-11,188.21
2023-01-12,188.18
2023-01-13,188.53
2023-01-16,189.47
2023-01-17,189.74
2023-01-18,189.98
2023-01-19,190.19
2023-01-20,190.65
2023-01-23,191.68
2023-01-24,192.08
2023-01-25,192.26
2023-01-26,192.74
2023-01-27,193.06
2023-01-30,194.07
2023-01-31,194.36
2023-02-01,194.96
2023-02-02,195.14
2023-02-03,195.4
2023-02-06,196.52
2023-02-07,196.74
2023-02-08,196.93
2023-02-09,197.19
2023-02-10,197.6
2023-02-13,198.78
2023-02-14,199.03
2023-02-15,199.47
2023-02-16,199.7
2023-02-17,200.55
2023-02-22,201.73
2023-02-23,202.48
2023-02-24,202.88
2023-02-27,204.12
2023-02-28,204.39
2023-03-01,204.73
2023-03-02,205.37
2023-03-03,205.72
2023-03-06,206.67
2023-03-07,206.9
2023-03-08,207.22
2023-03-09,207.49
2023-03-10,207.96
2023-03-13,208.88
2023-03-14,209.36
2023-03-15,209.62
2023-03-16,210.21
2023-03-17,210.54
2023-03-20,211.85
2023-03-21,212.24
2023-03-22,212.72
2023-03-23,212.97
2023-03-27,214.45
2023-03-28,215.03
2023-03-29,215.5
2023-03-30,215.81
2023-03-31,216.24
2023-04-03,217.43
2023-04-04,218.03
2023-04-05,218.78
2023-04-10,220.73
2023-04-11,221.17
2023-04-12,221.46
2023-04-13,221.62
2023-04-14,221.77
2023-04-17,223.39
2023-04-18,223.73
2023-04-19,224.52
2023-04-20,225.21
2023-04-21,225.58
2023-04-24,226.94
2023-04-25,227.68
2023-04-26,228.43
2023-04-27,229.12
2023-04-28,229.63
2023-05-02,232.09
2023-05-03,232.88
2023-05-04,233.72
2023-05-05,235.98
2023-05-08,238.18
2023-05-09,238.89
2023-05-10,239.59
2023-05-11,239.42
2023-05-12,240.07
2023-05-15,241.39
2023-05-16,242.37
2023-05-17,242.65
2023-05-18,243.02
2023-05-19,243.59
2023-05-22,245.02
2023-05-23,245.53
2023-05-24,246.59
2023-05-29,248.68
2023-05-30,249.79
2023-05-31,250.37
2023-06-01,251.44
2023-06-02,252.0
2023-06-05,253.83
2023-06-06,254.7
2023-06-07,255.36
2023-06-08,256.09
2023-06-09,257.33
2023-06-12,258.52
2023-06-13,259.13
2023-06-14,259.85
2023-06-15,260.92
2023-06-16,261.59
2023-06-21,264.45
2023-06-22,265.31
2023-06-23,265.95
2023-06-26,267.22
2023-06-27,268.09
2023-06-28,267.88
2023-06-29,269.24
2023-06-30,270.16
2023-07-03,271.55
2023-07-04,272.06
2023-07-05,273.32
2023-07-06,273.71
2023-07-07,274.39
2023-07-10,275.81
2023-07-11,276.53
2023-07-12,276.89
2023-07-13,277.77
2023-07-14,278.47
2023-07-17,280.32
2023-07-18,280.59
2023-07-19,281.35
2023-07-20,281.66
2023-07-21,282.54
2023-07-24,284.37
2023-07-25,284.65
2023-07-26,285.2
2023-07-27,285.8
2023-07-28,286.57
2023-07-31,287.92
2023-08-01,289.17
2023-08-02,290.27
2023-08-03,291.33
2023-08-04,292.2
2023-08-07,295.25
2023-08-08,296.52
2023-08-09,297.82
2023-08-10,298.81
2023-08-11,300.01
2023-08-14,366.18
2023-08-15,366.63
2023-08-16,366.89
2023-08-17,366.55
2023-08-18,366.57
2023-08-22,367.03
2023-08-23,367.11
2023-08-24,367.37
2023-08-25,367.0
2023-08-28,367.0
2023-08-29,367.0
2023-08-30,367.09
2023-08-31,366.63
2023-09-01,367.02
2023-09-04,367.01
2023-09-05,367.01
2023-09-06,367.01
2023-09-07,367.0
2023-09-08,367.01
2023-09-11,366.72
2023-09-12,366.73
2023-09-13,366.72
2023-09-14,367.09
2023-09-15,367.01
2023-09-18,367.09
2023-09-19,366.64
2023-09-20,367.01
2023-09-21,367.09
2023-09-22,367.01
2023-09-25,366.98
2023-09-26,366.98
2023-09-27,366.64
2023-09-28,367.01
2023-09-29,365.6
2023-10-02,367.01
2023-10-03,366.65
2023-10-04,367.09
2023-10-05,366.65
2023-10-06,367.02
2023-10-09,367.18
2023-10-10,367.01
2023-10-11,367.01
2023-10-12,367.46
2023-10-17,367.59
2023-10-18,367.14
2023-10-19,367.17
2023-10-20,368.03
2023-10-23,367.91
2023-10-24,367.93
2023-10-25,367.72
2023-10-26,368.1
2023-10-27,367.93
2023-10-30,367.88
2023-10-31,367.94
2023-11-01,367.93
2023-11-02,368.05
2023-11-03,368.05
2023-11-07,367.87
2023-11-08,368.05
2023-11-09,367.93
2023-11-10,368.05
2023-11-13,367.93
2023-11-14,367.93
2023-11-15,370.51
2023-11-16,370.94
2023-11-17,371.55
2023-11-21,373.71
2023-11-22,374.33
2023-11-23,374.51
2023-11-24,375.38
2023-11-27,376.69
2023-11-28,377.55
2023-11-29,377.84
2023-11-30,378.37
2023-12-01,379.18
2023-12-04,380.37
2023-12-05,381.0
2023-12-06,381.31
2023-12-07,390.97
2023-12-11,462.4
2023-12-12,587.57
2023-12-13,832.64
2023-12-14,837.91
2023-12-15,838.18
2023-12-18,840.23
2023-12-19,841.28
2023-12-20,841.46
2023-12-21,842.68
2023-12-22,843.78
2023-12-26,843.55
2023-12-27,843.51
2023-12-28,844.66
2023-12-29,847.11
2024-01-02,851.25
2024-01-03,852.69
2024-01-04,853.15
2024-01-05,852.99
2024-01-08,857.62
2024-01-09,859.0
2024-01-10,857.87
2024-01-11,860.49
2024-01-12,860.65
2024-01-15,863.62
2024-01-16,864.65
2024-01-17,865.65
2024-01-18,866.51
2024-01-19,868.8
2024-01-22,868.15
2024-01-23,869.92
2024-01-24,870.63
2024-01-25,870.05
2024-01-26,871.96
2024-01-29,873.5
2024-01-30,875.12
2024-01-31,872.89
2024-02-01,871.93
2024-02-02,876.62
2024-02-05,876.88
2024-02-06,877.03
2024-02-07,878.13
2024-02-08,878.35
2024-02-09,877.34
2024-02-14,880.59
2024-02-15,880.57
2024-02-16,879.16
2024-02-19,882.04
2024-02-20,882.45
2024-02-21,882.79
2024-02-22,879.81
2024-02-23,883.65
2024-02-26,883.8
2024-02-27,884.03
2024-02-28,888.7
2024-02-29,887.5
2024-03-01,885.88
2024-03-04,887.61
2024-03-05,892.34
2024-03-06,889.49
2024-03-07,891.28
2024-03-08,892.0
2024-03-11,894.34
2024-03-12,894.5
2024-03-13,894.95
2024-03-14,897.33
2024-03-15,895.15
2024-03-18,896.91
2024-03-19,898.48
2024-03-20,898.22
2024-03-21,897.86
2024-03-22,898.58
2024-03-25,900.42
2024-03-26,900.45
2024-03-27,901.63
2024-04-03,905.3
2024-04-04,899.79
2024-04-05,905.3
2024-04-08,908.79
2024-04-09,907.39
2024-04-10,907.61
2024-04-11,910.82
2024-04-12,913.27
2024-04-15,912.63
2024-04-16,912.61
2024-04-17,913.23
2024-04-18,910.3
2024-04-19,912.74
2024-04-22,915.8
2024-04-23,915.4
2024-04-24,915.35
2024-04-25,916.05
2024-04-26,918.36
2024-04-29,915.62
2024-04-30,920.57
2024-05-02,918.05
2024-05-03,921.34
2024-05-06,923.56
2024-05-07,922.38
2024-05-08,923.05
2024-05-09,924.06
2024-05-10,922.24
2024-05-13,922.93
2024-05-14,926.01
2024-05-15,928.68
2024-05-16,928.45
2024-05-17,927.58
2024-05-20,927.13
2024-05-21,927.39
2024-05-22,929.52
2024-05-23,929.26
2024-05-24,931.78
2024-05-27,933.75
2024-05-28,933.13
2024-05-29,933.36
2024-05-30,934.62
2024-05-31,933.76
2024-06-03,937.66
2024-06-04,935.68
2024-06-05,938.14
2024-06-06,936.71
2024-06-07,939.07
2024-06-10,940.56
2024-06-11,938.37
2024-06-12,936.54
2024-06-13,941.61
2024-06-14,941.93
2024-06-18,943.66
2024-06-19,944.93
2024-06-24,947.74
2024-06-25,948.55
2024-06-26,947.21
2024-06-27,948.68
2024-06-28,950.42
2024-07-01,953.75
2024-07-02,953.98
2024-07-03,954.1
2024-07-04,951.95
2024-07-05,956.02
2024-07-08,958.36
2024-07-10,957.91
2024-07-11,956.91
2024-07-12,959.99
2024-07-15,958.1
2024-07-16,960.89
2024-07-17,961.92
2024-07-18,962.11
2024-07-19,963.13
2024-07-22,966.23
2024-07-23,964.39
2024-07-24,967.66
2024-07-25,968.41
2024-07-26,969.05
2024-07-29,970.8
2024-07-30,971.07
2024-07-31,970.88
2024-08-01,971.5
2024-08-02,972.41
2024-08-05,976.91
2024-08-06,977.15
2024-08-07,977.44
2024-08-08,977.03
2024-08-09,980.75
2024-08-12,981.39
2024-08-13,981.39
2024-08-14,979.34
2024-08-15,980.77
2024-08-16,982.5
2024-08-19,983.01
2024-08-20,983.03
2024-08-21,983.64
2024-08-22,984.2
2024-08-23,986.05
2024-08-26,985.24
2024-08-27,988.1
2024-08-28,988.63
2024-08-29,988.06
2024-08-30,991.42
2024-09-02,990.79
2024-09-03,991.12
2024-09-04,990.97
2024-09-05,991.8
2024-09-06,990.31
2024-09-09,993.34
2024-09-10,994.24
2024-09-11,993.41
2024-09-12,994.61
2024-09-13,995.57
2024-09-16,995.73
2024-09-17,995.63
2024-09-18,994.74
2024-09-19,997.12
2024-09-20,1000.01
2024-09-23,1000.26
2024-09-24,1000.95
2024-09-25,1003.09
2024-09-26,1003.64
2024-09-27,1004.1
2024-09-30,1004.94
2024-10-01,1005.53
2024-10-02,1006.48
2024-10-03,1006.78
2024-10-04,1006.75
2024-10-07,1008.7
2024-10-08,1009.75
2024-10-09,1009.76
2024-10-10,1011.27
2024-10-14,1011.22
2024-10-15,1012.18
2024-10-16,1011.85
2024-10-17,1012.92
2024-10-18,1014.42
2024-10-21,1018.86
2024-10-22,1015.3
2024-10-23,1015.43
2024-10-24,1015.68
2024-10-25,1018.2
2024-10-28,1018.83
2024-10-29,1019.74
2024-10-30,1020.01
2024-10-31,1020.75
2024-11-01,1022.75
2024-11-04,1022.93
2024-11-05,1023.7
2024-11-07,1026.6
2024-11-08,1025.88
2024-11-11,1026.73
2024-11-12,1028.0
2024-11-13,1028.99
2024-11-14,1029.18
2024-11-15,1030.07
2024-11-19,1030.84
2024-11-20,1031.66
2024-11-21,1033.33
2024-11-22,1034.98
2024-11-25,1037.08
2024-11-26,1037.67
2024-11-27,1036.96
2024-11-28,1037.24
2024-11-29,1040.27
2024-12-02,1041.73
2024-12-03,1042.35
2024-12-04,1042.18
2024-12-05,1043.32
2024-12-06,1044.61
2024-12-09,1045.92
2024-12-10,1047.55
2024-12-11,1047.12
2024-12-12,1048.68
2024-12-13,1048.71
2024-12-16,1049.93
2024-12-17,1049.58
2024-12-18,1050.56
2024-12-19,1051.66
2024-12-20,1054.27
2024-12-23,1055.07
2024-12-26,1055.82
2024-12-27,1057.97
2024-12-30,1060.28
2025-01-02,1061.83
2025-01-03,1062.8
2025-01-06,1064.95
2025-01-07,1068.57
2025-01-08,1065.62
2025-01-09,1065.68
2025-01-10,1066.34
2025-01-13,1067.44
2025-01-14,1068.04
2025-01-15,1068.86
2025-01-16,1069.69
2025-01-17,1069.88
2025-01-20,1071.0
2025-01-21,1071.71
2025-01-22,1072.14
2025-01-23,1074.87
2025-01-24,1075.78
2025-01-27,1076.41
2025-01-28,1077.91
2025-01-29,1078.21
2025-01-30,1078.38
2025-01-31,1079.63
2025-02-03,1080.65
2025-02-04,1082.36
2025-02-05,1084.27
2025-02-06,1084.69
2025-02-07,1085.27
2025-02-10,1086.08
2025-02-11,1086.08
2025-02-12,1086.4
2025-02-13,1086.55
2025-02-14,1087.85
2025-02-17,1088.19
2025-02-18,1088.4
2025-02-19,1087.19
2025-02-20,1088.45
2025-02-21,1089.07
2025-02-24,1089.28
2025-02-25,1089.89
2025-02-26,1090.03
2025-02-27,1091.89
2025-02-28,1093.18
2025-03-05,1093.8
2025-03-06,1091.44
2025-03-07,1095.52
2025-03-10,1096.33
2025-03-11,1096.43
2025-03-12,1098.18
2025-03-13,1097.8
2025-03-14,1098.57
2025-03-17,1098.97
2025-03-18,1099.34
2025-03-19,1099.52
2025-03-20,1099.04
2025-03-21,1099.78
2025-03-25,1101.19
2025-03-26,1101.97
2025-03-27,1102.76
2025-03-28,1103.52
2025-03-31,1103.73
2025-04-01,1104.01
2025-04-03,1104.6
2025-04-04,1103.13
2025-04-07,1105.83
2025-04-08,1106.36
2025-04-09,1105.57
2025-04-10,1106.43
2025-04-11,1107.96
2025-04-14,1233.36
2025-04-15,1233.99
2025-04-16,1179.47
2025-04-21,1114.83
2025-04-22,1125.54
2025-04-23,1174.51
2025-04-24,1196.88
2025-04-25,1193.62
2025-04-28,1192.84
2025-04-29,1194.45
2025-04-30,1193.88
2025-05-05,1216.47
2025-05-06,1220.45
2025-05-07,1152.76
2025-05-08,1138.07
2025-05-09,1166.96
2025-05-12,1155.43
2025-05-13,1150.3
2025-05-14,1153.47
2025-05-15,1155.2
2025-05-16,1167.84
2025-05-19,1157.77
2025-05-20,1162.22
2025-05-21,1166.64
2025-05-22,1161.91
2025-05-23,1157.43
2025-05-26,1163.94
2025-05-27,1174.39
2025-05-28,1180.0
2025-05-29,1199.79
2025-05-30,1209.35
2025-06-02,1199.85
2025-06-03,1203.75
2025-06-04,1199.07
2025-06-05,1206.55
2025-06-06,1205.86
2025-06-09,1201.33
2025-06-10,1202.12
2025-06-11,1200.23
2025-06-12,1202.73
2025-06-13,1201.12
2025-06-17,1189.61
2025-06-18,1160.98
2025-06-19,1180.19
2025-06-23,1188.8
2025-06-24,1192.91
2025-06-25,1203.44
2025-06-26,1209.78
2025-06-27,1204.62
2025-06-30,1217.87
2025-07-01,1237.18
2025-07-02,1248.43
2025-07-03,1245.85
2025-07-04,1260.36
2025-07-07,1282.47
2025-07-08,1276.79
2025-07-10,1279.22
2025-07-11,1280.85
2025-07-14,1291.23
2025-07-15,1288.17
2025-07-16,1278.62
2025-07-17,1289.98
2025-07-18,1307.33
2025-07-21,1298.51
2025-07-22,1278.32
2025-07-23,1277.43
2025-07-24,1284.92
2025-07-25,1300.14
2025-07-28,1305.11
2025-07-29,1305.05
2025-07-30,1325.63
2025-07-31,1385.56
2025-08-01,1375.79
2025-08-04,1372.68
2025-08-05,1355.58
2025-08-06,1346.52
2025-08-07,1339.62
2025-08-08,1337.04
2025-08-11,1339.16
2025-08-12,1330.76
2025-08-13,1328.23
2025-08-14,1311.41
2025-08-18,1314.24
2025-08-19,1312.95
2025-08-20,1317.84
2025-08-21,1329.78
2025-08-22,1337.23
2025-08-25,1367.98
2025-08-26,1377.12
2025-08-27,1370.79
2025-08-28,1349.44
2025-08-29,1361.42
2025-09-01,1391.88
2025-09-02,1378.91
2025-09-03,1377.09
2025-09-04,1382.69
2025-09-05,1386.8
2025-09-08,1435.17
2025-09-09,1432.85
2025-09-10,1433.79
2025-09-11,1445.43
2025-09-12,1467.42
2025-09-15,1479.81
2025-09-16,1482.02
2025-09-17,1489.99
2025-09-18,1509.37
2025-09-19,1523.75
2025-09-22,1438.3
2025-09-23,1391.95
2025-09-24,1367.95
2025-09-25,1354.03
2025-09-26,1364.73
2025-09-29,1378.76
2025-09-30,1406.79
2025-10-01,1456.89
2025-10-02,1454.16
2025-10-03,1454.86
2025-10-06,1460.2
2025-10-07,1460.63
2025-10-08,1462.7
2025-10-09,1459.28
2025-10-13,1378.58
2025-10-14,1392.41
2025-10-15,1408.02
2025-10-16,1441.96
2025-10-17,1491.61
2025-10-20,1495.61
2025-10-21,1518.74
2025-10-22,1520.9
2025-10-23,1518.07
2025-10-24,1517.53
2025-10-27,1451.78
2025-10-28,1487.76
2025-10-29,1464.4
2025-10-30,1464.99
2025-10-31,1475.11
2025-11-03,1494.62
2025-11-04,1488.75
2025-11-05,1476.48
2025-11-07,1454.66
2025-11-10,1450.65
2025-11-11,1444.83
2025-11-12,1433.92
2025-11-13,1433.55
2025-11-14,1432.06
2025-11-17,1422.09
2025-11-18,1422.1
2025-11-19,1429.09
2025-11-20,1450.06
2025-11-25,1471.87
2025-11-26,1475.83
2025-11-27,1474.55
2025-11-28,1487.59
2025-12-01,1475.07
2025-12-02,1476.76
2025-12-03,1475.49
2025-12-04,1469.78
2025-12-05,1462.75
2025-12-09,1463.14
2025-12-10,1458.59
2025-12-11,1460.45
2025-12-12,1464.55
2025-12-15,1465.14
2025-12-16,1482.44
2025-12-17,1474.51
2025-12-18,1474.62
2025-12-19,1474.1
2025-12-22,1475.55
2025-12-23,1475.41
2025-12-26,1475.45
2025-12-29,1477.22
2025-12-30,1479.28
2026-01-02,1491.24
2026-01-05,1492.46
2026-01-06,1488.32
2026-01-07,1485.21
2026-01-08,1482.66
2026-01-09,1483.19
2026-01-12,1482.33
2026-01-13,1482.52
2026-01-14,1475.0
2026-01-15,1466.87
2026-01-16,1453.45
2026-01-19,1454.65
2026-01-20,1454.04
2026-01-21,1452.73
2026-01-22,1452.09
2026-01-23,1454.56
2026-01-26,1459.88
2026-01-27,1463.48
2026-01-28,1463.92
2026-01-29,1465.08
2026-01-30,1465.01
2026-02-02,1471.3
2026-02-03,1465.67
2026-02-04,1465.92
2026-02-05,1467.01
2026-02-06,1453.25
2026-02-09,1445.77
2026-02-10,1428.11
2026-02-11,1427.34
2026-02-12,1420.27
2026-02-13,1420.64
2026-02-18,1424.61
2026-02-19,1419.32
2026-02-20,1399.15
2026-02-23,1392.75
2026-02-24,1400.12
2026-02-25,1416.53
2026-02-26,1429.59
2026-02-27,1426.45
2026-03-02,1417.21
2026-03-03,1433.4
2026-03-04,1427.83
2026-03-05,1425.47
2026-03-06,1436.18
2026-03-09,1440.91
2026-03-10,1421.51
2026-03-11,1418.04
2026-03-12,1419.08
2026-03-13,1415.85
2026-03-16,1417.58
2026-03-17,1422.26
2026-03-18,1418.18
2026-03-19,1416.66
2026-03-20,1414.02
2026-03-25,1402.6
2026-03-26,1392.39
2026-03-27,1404.43
2026-03-30,1419.32
2026-03-31,1409.48
2026-04-01,1419.32
2026-04-06,1416.6
2026-04-07,1418.78
2026-04-08,1412.02
2026-04-09,1409.92
2026-04-10,1399.42
2026-04-13,1387.78
2026-04-14,1389.01
2026-04-15,1388.7
2026-04-16,1379.34
2026-04-17,1389.01
2026-04-20,1397.09
2026-04-21,1396.9
2026-04-22,1399.75
2026-04-23,1412.88
2026-04-24,1418.45
2026-04-27,1440.61
2026-04-28,1435.68
2026-04-29,1418.69
2026-04-30,1415.8
2026-05-04,1424.64
2026-05-05,1416.84
2026-05-06,1408.27
2026-05-07,1417.62
2026-05-08,1418.34
2026-05-11,1417.11
2026-05-12,1408.67
2026-05-13,1412.45
2026-05-14,1414.07
2026-05-15,1418.57
2026-05-18,1416.31
2026-05-19,1418.66
2026-05-20,1420.88
2026-05-21,1411.66
2026-05-22,1419.74
2026-05-26,1428.9
2026-05-27,1429.9
2026-05-28,1430.45
2026-05-29,1431.57
2026-06-01,1444.58
2026-06-02,1448.79
2026-06-03,1459.69
2026-06-04,1458.02
2026-06-05,1462.88
2026-06-08,1464.3
2026-06-09,1463.83
2026-06-10,1460.67
2026-06-11,1453.6
2026-06-12,1452.55
2026-06-16,1453.61
2026-06-17,1461.27
2026-06-18,1470.01
2026-06-19,1481.94
2026-06-22,1481.79
2026-06-23,1491.13
2026-06-24,1498.05
2026-06-25,1498.12
2026-06-26,1495.57
2026-06-29,1498.22
2026-06-30,1502.09
2026-07-01,1511.11
2026-07-02,1512.64
2026-07-03,1507.05
2026-07-06,1512.5
2026-07-07,1513.07
2026-07-08,1513.22
2026-07-13,1508.83
2026-07-14,1500.76
2026-07-15,1497.61
2026-07-16,1495.93
2026-07-17,1501.67
2026-07-20,1502.04
2026-07-21,1498.4
2026-07-22,1502.35
2026-07-23,1510.8
2026-07-24,1518.86
2026-07-27,1520.47
2026-07-28,1520.82
2026-07-29,1518.59
2026-07-30,1512.02
2026-07-31,1511.12
2026-08-03,1515.98
2026-08-04,1516.83
2026-08-05,1520.12
2026-08-06,1518.24
